Date,Close,High,Low,Open,Volume,Log_Return,Daily_Range,Price_Change,RSI_14,RSI_7,Stoch_K,Stoch_D,MACD,MACD_Sig,MACD_Hist,EMA_12,EMA_26,SMA_50,SMA_200,BB_Upper,BB_Lower,BB_Mid,BB_Width,ATR_14,Vol_20,Vol_Ratio,FearGreed_Score,Target
2021-02-28,45137.76953125,46716.4296875,43241.6171875,46194.015625,53443887451,-0.02301047656676125,0.07698237055320824,-0.022747754528746222,47.24955821013826,33.05906674490008,12.566493699343374,12.881534824649352,1965.5606824471251,3344.9137426833026,-1379.3530602361775,48482.89110820672,46517.330425759596,41134.1233984375,22329.41634277344,56943.23674507972,42120.215598670286,49531.726171875,0.2992631650868289,3806.668855665301,0.0437226691777896,0.6229736848706843,55.0,0.09490116032713884
2021-03-01,49631.2421875,49784.015625,45115.09375,45159.50390625,53891300112,0.09490116032713884,0.09407223493140583,0.09955017057586457,56.34231574788221,54.10243389538189,42.34637716127175,22.46889953499853,1911.5699487621823,3058.2449838990788,-1146.6750351368964,48659.560505021065,46747.99055625888,41359.6194140625,22518.651865234377,56967.41813295623,42411.047882668776,49689.2330078125,0.2929481774854281,3868.258357046351,0.048721623757260066,0.6423857528310226,38.0,-0.025554925208490772
2021-03-02,48378.98828125,50127.51171875,47228.84375,49612.10546875,47530897720,-0.025554925208490772,0.05991584511645156,-0.025231161886280384,53.57095007606399,49.08554829737175,34.04723343754174,29.653368099385613,1747.5903449633042,2796.114056111924,-1048.52371114862,48616.39554751782,46868.80520255452,41615.8660546875,22701.702451171874,56836.72467376438,42887.821810610614,49862.2732421875,0.2797486347123033,3799.001900739469,0.04840882938894579,0.5803250811443975,78.0,0.043664727693901485
2021-03-03,50538.2421875,52535.13671875,48274.3203125,48415.81640625,53220811975,0.043664727693901485,0.08430875752350285,0.04463205996986197,57.45679403179698,57.090037733502584,48.35739722665485,41.583669275156105,1771.4489117737103,2591.1810272442817,-819.7321154705714,48912.06426136123,47140.61534958752,41948.1716796875,22895.065170898437,56914.87848039622,43072.55901960378,49993.71875,0.27688117241313315,3831.9886511330783,0.04724414888901627,0.6611649537329765,78.0,-0.0399061221991278
2021-03-04,48561.16796875,51735.08984375,47656.9296875,50522.3046875,52343816680,-0.0399061221991278,0.08397986141672643,-0.039120359814156846,53.076513837477115,48.88089572081575,35.25460472427573,39.21974512949076,1612.2387468186425,2395.392571159154,-783.1538243405116,48858.08021634412,47245.841469525476,42173.0678515625,23078.4069921875,56906.77088861279,43186.29825201221,50046.5345703125,0.27415429968131166,3849.572330070001,0.04814850842549014,0.6601986336853168,84.0,0.007511420176535919
2021-03-05,48927.3046875,49396.4296875,46542.515625,48527.03125,48625928883,0.007511420176535919,0.058329680752455614,0.007539701660092213,53.7792662315053,50.42117946292002,37.68112640352576,40.43104278481877,1498.3358344969383,2215.9812238267114,-717.645389329773,48868.73013498349,47370.39430048655,42367.8673828125,23261.77150390625,56886.71802247341,43388.53002440159,50137.6240234375,0.2692227296563139,3778.45388238643,0.04811425373506774,0.6217853276415932,77.0,-0.0003050270395783075
2021-03-06,48912.3828125,49147.21875,47257.52734375,48899.23046875,34363564661,-0.0003050270395783075,0.0386342128023882,-0.0003049805235605385,53.74393926432109,50.349046188705195,37.58223369124556,36.83932160634901,1390.8302597776856,2050.951031016906,-660.1207712392206,48875.44593152449,47484.615671746804,42609.6076953125,23446.377250976562,56888.79266624786,43405.96475562714,50147.3787109375,0.26886406143657554,3643.5422769481133,0.04753061268502592,0.4500236161719464,77.0,0.0458396233606819
2021-03-07,51206.69140625,51384.3671875,48918.6796875,48918.6796875,43137459378,0.0458396233606819,0.04815166596955827,0.046906498146797926,58.281602090542,60.488626808693894,55.73188137625065,43.66508049034064,1473.7740960685478,1935.5156440272347,-461.74154795868685,49234.09908148226,47760.32498541371,42910.1787109375,23643.61929199219,56988.384095391404,43632.53660773359,50310.4603515625,0.26546860025388375,3559.8595696661055,0.04842477190986568,0.57776338359705,76.0,0.020103136515502152
2021-03-08,52246.5234375,52314.0703125,49506.0546875,51174.1171875,48597428048,0.020103136515502152,0.05374550190615255,0.020306565464276005,60.187832708486646,64.33932999710854,82.13672874872444,58.48361460540688,1604.9130005435145,1869.3951153304906,-264.4821147869761,49697.54898240806,48092.63598186454,43239.2836328125,23845.460048828125,57171.356971425186,43754.228966074814,50462.79296875,0.2658815974307877,3506.156430761384,0.048301122557979824,0.663534530122419,81.0,0.048156840253235314
2021-03-09,54824.1171875,54824.1171875,51981.83203125,52272.96875,50912227385,0.048156840253235314,0.051843701313589896,0.049335220420617,64.51610936902912,72.18028083387054,100.0,79.28953670832503,1894.9875638724188,1874.5136050388764,20.473958833542383,50486.25178319144,48591.26421931902,43603.1644921875,24061.61818847656,57536.92555727251,43656.171317727494,50596.5484375,0.274341919917549,3458.737054010571,0.04774523031158541,0.7096292760313558,81.0,0.021374179798027783
